age,d18O
64700.0,-8.46
64800.0,-8.828
64900.0,-8.799090909090909
65000.0,-8.941333333333333
65100.0,-9.098181818181818
65200.0,-8.79
65300.0,-8.82
65400.0,-8.702
65500.0,-8.32
65600.0,-8.34
65700.0,-8.135
65800.0,-8.326666666666666
65900.0,-7.795
66000.0,-7.7727272727272725
66100.0,-8.066153846153846
66200.0,-8.287272727272727
66300.0,-8.253571428571428
66400.0,-8.332142857142857
66500.0,-8.33
66600.0,-8.484166666666667
66700.0,-8.425833333333333
66800.0,-8.73
66900.0,-8.141666666666667
67000.0,-7.958333333333334
67100.0,-8.25
67200.0,-8.195454545454545
67300.0,-8.55
67400.0,-8.466666666666667
67500.0,-8.38923076923077
67600.0,-8.535384615384617
67700.0,-8.44
67800.0,-8.166363636363636
67900.0,-7.83
68000.0,-7.9799999999999995
68100.0,-8.02923076923077
68200.0,-7.875384615384616
68300.0,-8.0
68400.0,-8.070833333333335
68500.0,-8.279166666666667
68600.0,-8.021
68700.0,-9.1
68800.0,-9.085714285714285
68900.0,-9.09
69000.0,-9.016
69100.0,-8.782
69200.0,-8.17
69300.0,-7.468333333333334
69400.0,-7.87
69500.0,-8.12
69600.0,-8.72
69700.0,-8.927142857142856
69800.0,-8.84
69900.0,-8.92
70000.0,-8.748
70100.0,-8.474
70200.0,-9.190000000000001
70300.0,-9.49
70400.0,-9.07
70500.0,-9.2375
70600.0,-9.526666666666667
70700.0,-9.63
70800.0,-9.453999999999999
70900.0,-9.54
71000.0,-10.110000000000001
71100.0,-9.212499999999999
71200.0,-9.355
71300.0,-9.195
71400.0,-9.435
71500.0,-9.05
71600.0,-9.093333333333334
71700.0,-9.124
71800.0,-9.236
71900.0,-9.695
72000.0,-9.35
72100.0,-9.34
72200.0,-9.166666666666668
72300.0,-7.79
72400.0,-8.123333333333333
72500.0,-7.63
72600.0,-7.7
72700.0,-7.29
72800.0,-7.185
72900.0,-6.93
73000.0,-7.2
73100.0,-6.9350000000000005
73200.0,-6.72
73300.0,-7.906666666666667
73400.0,-9.085
73500.0,-8.62
73600.0,-9.036666666666667
73700.0,-9.145
73800.0,-8.57
73900.0,-8.613333333333333
74000.0,-8.743333333333334
74100.0,-8.959999999999999
74200.0,-9.063333333333334
74300.0,-9.356666666666666
74400.0,-9.106666666666667
74500.0,-9.246666666666668
74600.0,-9.2
74700.0,-9.200000000000001
74800.0,-9.386666666666667
74900.0,-9.03
75000.0,-9.37
75100.0,-8.8
75200.0,-8.825
75300.0,-8.476666666666667
75400.0,-8.43
75500.0,-8.503333333333334
75600.0,-8.8175
75700.0,-8.335
75800.0,-8.553333333333335
75900.0,-8.54
76000.0,-8.36
76100.0,-8.02
76200.0,-8.1125
76300.0,-7.76
76400.0,-7.54
76500.0,-7.44
76600.0,-7.396
76700.0,-7.42
76800.0,-7.266
76900.0,-7.218
77000.0,-7.672
77100.0,-8.058
77200.0,-8.73
77300.0,-8.675
77400.0,-8.472000000000001
77500.0,-8.806666666666667
77600.0,-9.048
77700.0,-9.17
77800.0,-9.62
77900.0,-9.54
78000.0,-9.674
78100.0,-9.232000000000001
78200.0,-9.568
78300.0,-9.34
78400.0,-8.85
78500.0,-9.15
78600.0,-9.285
78700.0,-9.09
78800.0,-9.06
78900.0,-9.3475
79000.0,-9.629999999999999
79100.0,-9.8
79200.0,-9.616
79300.0,-9.424999999999999
79400.0,-9.605
79500.0,-9.745000000000001
79600.0,-10.14
79700.0,-10.07
79800.0,-9.54
79900.0,-9.962499999999999
80000.0,-10.06
80100.0,-9.9275
80200.0,-10.19
80300.0,-10.05
80400.0,-9.955
80500.0,-9.638
80600.0,-9.96
80700.0,-9.93
80800.0,-10.31
80900.0,-10.282
81000.0,-9.96
81100.0,-10.22
81200.0,-10.273333333333333
81300.0,-9.816666666666666
81400.0,-10.446666666666667
81500.0,-10.62
81600.0,-10.216666666666667
81700.0,-10.526666666666666
81800.0,-10.326666666666666
81900.0,-10.32
82000.0,-10.6
82100.0,-10.113333333333333
82200.0,-10.77
82300.0,-10.823333333333332
82400.0,-10.803333333333333
82500.0,-10.96
82600.0,-10.77
82700.0,-11.072500000000002
82800.0,-10.78
82900.0,-10.887500000000001
83000.0,-10.59
83100.0,-10.5525
83200.0,-10.58
83300.0,-10.62
83400.0,-10.68
83500.0,-10.6
83600.0,-10.592
83700.0,-10.603
83800.0,-10.495555555555555
83900.0,-10.190000000000001
84000.0,-10.338000000000001
84100.0,-10.074
84200.0,-9.732
84300.0,-9.244
84400.0,-9.033999999999999
84500.0,-8.652
84600.0,-9.540000000000001
84700.0,-9.818181818181818
84800.0,-9.716666666666667
84900.0,-9.808333333333334
85000.0,-9.265
85100.0,-9.055
85200.0,-9.046666666666667
85300.0,-9.105
85400.0,-9.121666666666666
85500.0,-8.846666666666668
85600.0,-8.905000000000001
85700.0,-8.81
85800.0,-8.82
85900.0,-8.61
86000.0,-8.64
86100.0,-8.4525
86200.0,-8.565
86300.0,-8.5425
86400.0,-8.59
86500.0,-8.82375
86600.0,-8.772857142857143
86700.0,-8.65
86800.0,-8.7025
86900.0,-8.518571428571429
87000.0,-8.51
87100.0,-8.405
87200.0,-8.3675
87300.0,-8.328888888888889
87400.0,-8.22
87500.0,-8.290000000000001
87600.0,-8.143333333333333
87700.0,-8.3
87800.0,-8.2325
87900.0,-8.226666666666667
88000.0,-8.215
88100.0,-8.16625
88200.0,-8.372499999999999
88300.0,-8.43125
88400.0,-8.54
88500.0,-9.059999999999999
88600.0,-9.415
88700.0,-9.61
88800.0,-9.6225
88900.0,-9.32
89000.0,-9.07
89100.0,-8.85
89200.0,-8.8325
89300.0,-8.855
89400.0,-8.629999999999999
89500.0,-8.55
89600.0,-8.690000000000001
89700.0,-8.53125
89800.0,-8.325000000000001
89900.0,-8.185
90000.0,-8.27
90100.0,-7.736666666666667
90200.0,-7.625
90300.0,-7.7125
90400.0,-8.26
90500.0,-8.1475
90600.0,-8.24
90700.0,-8.084999999999999
90800.0,-8.08
90900.0,-8.071428571428571
91000.0,-7.925000000000001
91100.0,-7.72125
91200.0,-7.483333333333333
91300.0,-7.7299999999999995
91400.0,-8.4
91500.0,-7.636666666666667
91600.0,-7.416666666666667
91700.0,-7.8
91800.0,-7.4799999999999995
91900.0,-7.48
92000.0,-7.52
92100.0,-7.373333333333333
92200.0,-7.28
92300.0,-7.406666666666666
92400.0,-7.46
92500.0,-7.53
92600.0,-7.586666666666667
92700.0,-7.495
92800.0,-7.33
92900.0,-7.35
93000.0,-7.388
93100.0,-7.37
93200.0,-7.253333333333333
93300.0,-7.32
93400.0,-7.515000000000001
93500.0,-7.326666666666667
93600.0,-7.390000000000001
93700.0,-7.3966666666666665
93800.0,-7.471666666666667
93900.0,-7.36
94000.0,-7.414000000000001
94100.0,-7.446666666666666
94200.0,-7.525
94300.0,-7.6
94400.0,-7.542
94500.0,-7.6
94600.0,-7.808333333333334
94700.0,-7.673333333333333
94800.0,-7.535
94900.0,-7.653333333333333
95000.0,-7.706
95100.0,-8.43
95200.0,-7.566666666666666
95300.0,-7.72
95400.0,-7.694
95500.0,-7.636
95600.0,-7.59
95700.0,-8.100000000000001
95800.0,-7.6
95900.0,-7.612
96000.0,-7.73
96100.0,-7.7860000000000005
96200.0,-7.852
96300.0,-7.83
96400.0,-7.92
96500.0,-7.998
96600.0,-7.938
96700.0,-7.994
96800.0,-7.894
96900.0,-8.03
97000.0,-7.973333333333333
97100.0,-8.113333333333333
97200.0,-8.202
97300.0,-7.732
97400.0,-7.92
97500.0,-7.751666666666666
97600.0,-8.023333333333333
97700.0,-8.015
97800.0,-8.053333333333333
97900.0,-8.088695652173913
98000.0,-8.236521739130435
98100.0,-8.384347826086957
98200.0,-8.532173913043477
98300.0,-8.68
98400.0,-8.665
98500.0,-8.65
98600.0,-8.823333333333334
98700.0,-8.996666666666666
98800.0,-9.17
98900.0,-9.136666666666667
99000.0,-9.103333333333333
99100.0,-9.07
99200.0,-9.24
99300.0,-9.41
99400.0,-9.398235294117647
99500.0,-9.386470588235294
99600.0,-9.37470588235294
99700.0,-9.596666666666668
99800.0,-9.65
99900.0,-9.59
100000.0,-9.49
100100.0,-9.89
100200.0,-9.59
100300.0,-9.51
100400.0,-9.4
100500.0,-10.18
100600.0,-10.06
100700.0,-9.94
100800.0,-10.59
100900.0,-10.309999999999999
101000.0,-10.03
101100.0,-10.105
101200.0,-10.18
101300.0,-10.25
101400.0,-10.247142857142856
101500.0,-10.244285714285715
101600.0,-10.241428571428571
101700.0,-10.23857142857143
101800.0,-10.235714285714286
101900.0,-10.232857142857144
102000.0,-10.23
102100.0,-10.26
102200.0,-10.05
102300.0,-9.94
102400.0,-9.74
102500.0,-9.62
102600.0,-9.93
102700.0,-10.08
102800.0,-9.92
102900.0,-10.11
103000.0,-9.88
103100.0,-10.15
103200.0,-10.04
103300.0,-10.04
103400.0,-10.28
103500.0,-10.07
103600.0,-10.4
103700.0,-10.1
103800.0,-10.04
103900.0,-10.12
104000.0,-9.66
104100.0,-10.29
104200.0,-9.92
104300.0,-10.35
104400.0,-9.63
104500.0,-10.18
104600.0,-10.48
104700.0,-10.11
104800.0,-10.46
104900.0,-10.32
105000.0,-9.87
105100.0,-10.14
105200.0,-9.06
105300.0,-9.41
105400.0,-9.1
105500.0,-9.06
105600.0,-9.01
105700.0,-9.57
105800.0,-9.85
105900.0,-9.67
106000.0,-9.51
106100.0,-9.96
106200.0,-10.07
106300.0,-10.04
106400.0,-10.02
106500.0,-10.1
106600.0,-10.08
106700.0,-9.94
106800.0,-10.56
106900.0,-10.18
107000.0,-10.56
107100.0,-10.15
107200.0,-10.45
107300.0,-9.9
107400.0,-10.03
107500.0,-10.05
107600.0,-10.46
107700.0,-10.05
107800.0,-10.32
107900.0,-10.34
108000.0,-10.2
108100.0,-9.88
108200.0,-10.55
108300.0,-9.56
108400.0,-9.53
108500.0,-9.26
108600.0,-6.91
108700.0,-8.22
108800.0,-8.16
108900.0,-8.28
109000.0,-7.95
109100.0,-7.87
109200.0,-8.16
109300.0,-8.09
109400.0,-8.23
109500.0,-8.17
109600.0,-8.36
109700.0,-8.0
109800.0,-7.69
109900.0,-7.78
110000.0,-8.52
110100.0,-7.73
110200.0,-7.91
110300.0,-7.82
110400.0,-7.5
110500.0,-7.74
110600.0,-7.65
110700.0,-7.73
110800.0,-7.81
110900.0,-7.61
111000.0,-7.93
111100.0,-7.82
111200.0,-7.68
111300.0,-7.63
111400.0,-7.96
111500.0,-7.69
111600.0,-7.77
111700.0,-7.75
111800.0,-7.1
111900.0,-7.49
112000.0,-8.13
112100.0,-7.55
112200.0,-7.79
112300.0,-7.59
112400.0,-7.55
112500.0,-7.49
112600.0,-7.57
112700.0,-7.52
112800.0,-7.16
112900.0,-7.33
113000.0,-7.35
113100.0,-7.1
113200.0,-7.2
113300.0,-7.08
113400.0,-7.25
113500.0,-7.02
113600.0,-7.29
113700.0,-7.18
113800.0,-7.11
113900.0,-6.82
114000.0,-7.2
114100.0,-7.04
114200.0,-7.26
114300.0,-7.0
114400.0,-6.98
114500.0,-7.09
114600.0,-7.12
114700.0,-6.74
114800.0,-6.85
114900.0,-6.46
115000.0,-6.49
115100.0,-6.63
115200.0,-6.94
115300.0,-6.83
115400.0,-6.75
115500.0,-6.31
115600.0,-6.59
115700.0,-6.43
115800.0,-6.61
115900.0,-6.66
116000.0,-6.93
116100.0,-6.73
116200.0,-6.66
116300.0,-7.04
116400.0,-6.88
116500.0,-6.9
116600.0,-6.78
116700.0,-6.69
116800.0,-6.67
116900.0,-6.9
117000.0,-6.97
117100.0,-6.93
117200.0,-6.89
117300.0,-6.77
117400.0,-7.02
117500.0,-7.44
117600.0,-7.58
117700.0,-7.22
117800.0,-7.41
117900.0,-7.2
118000.0,-7.3
118100.0,-7.58
118200.0,-7.585
118300.0,-7.59
118400.0,-7.595
118500.0,-7.4
118600.0,-7.57
118700.0,-7.73
118800.0,-7.51
118900.0,-7.52
119000.0,-7.64
119100.0,-7.43
119200.0,-7.49
119300.0,-8.06
119400.0,-7.86
119500.0,-7.64
119600.0,-7.88
119700.0,-8.06
119800.0,-8.21
119900.0,-8.3
120000.0,-8.28
120100.0,-8.18
120200.0,-8.15
120300.0,-8.07
120400.0,-7.98
120500.0,-8.36
120600.0,-8.3
120700.0,-9.13
